auditory_attention,visual_attention,interest,stress,engagement,class
0.4671025,0.33395225,0.63469425,0.49916375,0.56170175,funny
0.4912255,0.3461255,0.6181785,0.55274475,0.58130825,funny
0.51109375,0.3719345,0.6112615,0.64028975,0.623497,funny
0.5189375,0.40944425,0.64177175,0.71510775,0.66562075,funny
0.48513875,0.43094825,0.66486225,0.7658205,0.6853045,funny
0.44090675,0.4181025,0.652387,0.781878,0.68489975,funny
0.403811,0.4013835,0.6367815,0.783664,0.676136,funny
0.410358,0.4101685,0.63169025,0.76550075,0.6716985,funny
0.425037,0.434341,0.62414575,0.7437665,0.669948,funny
0.43374,0.45745475,0.61869075,0.7799935,0.6695665,funny
0.434693,0.45643275,0.61893925,0.7896705,0.6718115,funny
0.4391705,0.4435495,0.61791,0.78222575,0.67690725,funny
0.438172,0.4224975,0.61296925,0.82719375,0.69596425,funny
0.4394695,0.41619675,0.6147265,0.816861,0.71475075,funny
0.4332475,0.41306075,0.615606,0.7425025,0.71778525,funny
0.438032,0.41034975,0.6141815,0.7085845,0.719631,funny
0.4242735,0.3974805,0.6132975,0.7446785,0.7398085,funny
0.35722525,0.36812425,0.62512175,0.72262375,0.769332,funny
0.29723725,0.3361215,0.6264765,0.67496975,0.76911825,funny
0.282642,0.32139575,0.6218425,0.68290975,0.739408,funny
0.28511575,0.31842725,0.618005,0.74047425,0.70871475,funny
0.296214,0.33629,0.615837,0.7367325,0.68217125,funny
0.32455075,0.365296,0.61246175,0.672666,0.6747845,funny
0.36069175,0.39528775,0.6091265,0.6713965,0.697801,funny
0.364614,0.39077225,0.610317,0.714091,0.71690875,funny
0.34590525,0.365767,0.60842725,0.72772025,0.700515,funny
0.33790325,0.34885,0.60779475,0.724522,0.67986,funny
0.354482,0.35807475,0.61063075,0.69773625,0.695114,funny
0.3968965,0.3914185,0.61309125,0.65330625,0.70806775,funny
0.424457,0.41046375,0.60749675,0.6329955,0.7267635,funny
0.41030675,0.40968275,0.5993445,0.6551,0.7322265,funny
0.37779275,0.40142475,0.59954775,0.66306825,0.7305505,funny
0.36169475,0.4059675,0.60375275,0.624539,0.715593,funny
0.36578575,0.41814125,0.60151225,0.58343525,0.6998525,funny
0.36452325,0.4081245,0.59846525,0.56837075,0.68210825,funny
0.360605,0.3953425,0.60033125,0.596145,0.67305375,funny
0.34836525,0.39130725,0.60278425,0.6383455,0.6590725,funny
0.345414,0.390413,0.6021575,0.65469075,0.65672525,funny
0.341794,0.3946975,0.6010725,0.6836695,0.64828575,funny
0.33695825,0.40805475,0.60742875,0.69122475,0.62233425,funny
0.341084,0.4285655,0.6114225,0.6585395,0.5943475,funny
0.3476225,0.44240625,0.60930725,0.61537825,0.59845775,funny
0.380243,0.4542165,0.6049455,0.58747925,0.62026775,funny
0.41966525,0.479075,0.60555425,0.52710675,0.621231,funny
0.43171425,0.494809,0.61051675,0.44817575,0.603364,funny
0.4156055,0.46521175,0.612769,0.44441825,0.58687375,funny
0.39122175,0.4247235,0.6091755,0.4522635,0.574254,funny
0.378248,0.3966505,0.600062,0.42670425,0.5707995,funny
0.37898275,0.392829,0.59842425,0.369296,0.5992825,funny
0.3957115,0.41187175,0.6104735,0.35990775,0.627407,funny
0.41284975,0.43829975,0.617359,0.39632225,0.631128,funny
0.410345,0.45747025,0.61306825,0.4556305,0.62926875,funny
0.40146175,0.45753875,0.60934275,0.44006975,0.63480475,funny
0.40423625,0.46721375,0.60326925,0.433718,0.645951,funny
0.4203175,0.4920145,0.60434075,0.46109625,0.650962,funny
0.43600925,0.51158675,0.609449,0.4550185,0.640049,funny
0.44582825,0.51266775,0.60856,0.4405365,0.630078,funny
0.4374855,0.4981345,0.611878,0.44095075,0.6306365,funny
0.4182845,0.48075575,0.61680775,0.4499215,0.63197975,funny
0.4034955,0.4651945,0.61225875,0.44917775,0.623252,funny
0.40646875,0.455322,0.60888175,0.439132,0.609902,funny
0.44104325,0.45165875,0.60651,0.38476825,0.60052925,funny
0.47252675,0.4327365,0.6044495,0.338956,0.598258,funny
0.4916485,0.4034965,0.60077325,0.339629,0.616585,funny
0.50974075,0.4133265,0.600866,0.3409635,0.6341365,funny
0.52657375,0.45530625,0.60701675,0.34420175,0.649452,funny
0.52813225,0.482999,0.61356025,0.44557725,0.66293525,funny
0.5260525,0.50207625,0.62139025,0.51092675,0.67765025,funny
0.50400275,0.5031495,0.620345,0.49974525,0.672037,funny
0.50983475,0.532856,0.61221975,0.54119275,0.64865525,funny
0.51560825,0.5447355,0.6073035,0.588357,0.6228665,funny
0.5146885,0.54691975,0.60662625,0.60185375,0.5938985,funny
0.486441,0.5319495,0.60932425,0.6099025,0.571737,funny
0.45618225,0.51314925,0.611707,0.612686,0.55889525,funny
0.44203575,0.49983825,0.6103735,0.606742,0.55827275,funny
0.45653575,0.5078855,0.6141315,0.58633375,0.567713,funny
0.46647425,0.50257825,0.61188575,0.60192225,0.579232,funny
0.46082225,0.4717415,0.60600075,0.590895,0.58548675,funny
0.459524,0.44224825,0.6020355,0.5515995,0.58664125,funny
0.47635525,0.45584725,0.6034095,0.519084,0.60342625,funny
0.4943275,0.4789575,0.6062945,0.515569,0.65455225,funny
0.504227,0.493661,0.60463675,0.535704,0.6778495,funny
0.50957525,0.5092615,0.601575,0.58581425,0.67721625,funny
0.49302375,0.48753175,0.6006,0.60547075,0.65507775,funny
0.46862125,0.44557475,0.597667,0.59254825,0.6330615,funny
0.45112875,0.4149685,0.594004,0.58154025,0.613263,funny
0.4529205,0.41197475,0.604098,0.58089725,0.58859075,funny
0.46057875,0.436475,0.62131175,0.61330425,0.6069755,funny
0.4664115,0.460615,0.62092775,0.649567,0.6479795,funny
0.44808375,0.4448035,0.61314,0.671855,0.68217975,funny
0.4171765,0.40957175,0.6000495,0.6345,0.690984,funny
0.39234425,0.3759965,0.58899475,0.5491635,0.695242,funny
0.398828,0.3686675,0.5861175,0.575231,0.70727675,funny
0.423574,0.40552575,0.59436225,0.62840975,0.71425625,funny
0.455472,0.45732225,0.604291,0.6306755,0.7159275,funny
0.480794,0.4938245,0.60362175,0.617986,0.71259375,funny
0.50815425,0.50706725,0.59968975,0.60189875,0.71723775,funny
0.52119525,0.50447075,0.6023,0.6071595,0.709243,funny
0.51867725,0.51500725,0.6175725,0.59403425,0.68817975,funny
0.52401225,0.5351375,0.6255535,0.56451475,0.667421,funny
0.53964,0.55361775,0.616046,0.56282225,0.66303125,funny
0.53611975,0.53972175,0.60917575,0.569276,0.66551925,funny
0.500347,0.48978675,0.61246625,0.639113,0.6643735,funny
0.42809275,0.426111,0.62531,0.6981375,0.6552525,funny
0.365437,0.377145,0.61928375,0.71298925,0.6435,funny
0.3480285,0.35614825,0.60948325,0.671148,0.64320675,funny
0.35278525,0.34340475,0.6052475,0.62928325,0.6560695,funny
0.3658235,0.3354325,0.602852,0.60987225,0.674464,funny
0.38002075,0.34269775,0.60843325,0.616108,0.69405275,funny
0.39410675,0.353412,0.6121105,0.589251,0.71666725,funny
0.40423125,0.36152275,0.6098015,0.56199575,0.730418,funny
0.4111515,0.367425,0.60969325,0.579714,0.71289725,funny
0.41238625,0.38154175,0.60936675,0.60312425,0.68268425,funny
0.4196415,0.39348925,0.607862,0.58429025,0.65987775,funny
0.43368175,0.409277,0.60868375,0.55019825,0.647208,funny
0.4415925,0.4294875,0.60925175,0.585172,0.645185,funny
0.44021975,0.443096,0.61032,0.6958405,0.6546325,funny
0.43529975,0.450735,0.613446,0.69227325,0.66390425,funny
0.44538275,0.46415275,0.6089265,0.64354575,0.672988,funny
0.4617355,0.48009025,0.60328125,0.6458835,0.678514,funny
0.47248025,0.475268,0.6072645,0.66326225,0.68576075,funny
0.46332125,0.4456185,0.610433,0.67494975,0.6685835,funny
0.46388525,0.42723975,0.60479025,0.6504895,0.64932575,funny
0.46670775,0.42894825,0.605315,0.66412,0.6426275,funny
0.4595205,0.43846175,0.6046245,0.701578,0.63260775,funny
0.4502215,0.44989775,0.60733,0.74946175,0.61581175,funny
0.44151025,0.4694575,0.6128325,0.80622125,0.61606275,funny
0.4304525,0.494232,0.61857875,0.81657225,0.6371135,funny
0.43271525,0.52902375,0.61881325,0.80100275,0.65247925,funny
0.438011,0.54831325,0.61160325,0.77827,0.66549675,funny
0.4502335,0.5514535,0.610229,0.75084075,0.672279,funny
0.45056675,0.538398,0.61162825,0.70196875,0.66805925,funny
0.44508875,0.517625,0.61001325,0.66439975,0.66515575,funny
0.4334715,0.488034,0.60939225,0.616795,0.66449975,funny
0.428829,0.46359625,0.61842975,0.58856875,0.66643625,funny
0.44609975,0.45398925,0.62291025,0.58189,0.676846,funny
0.47868975,0.46401225,0.61588025,0.51633275,0.68009575,funny
0.48124675,0.45854125,0.6126045,0.51717575,0.68338425,funny
0.46869175,0.44390425,0.6170335,0.56021325,0.6888665,funny
0.46291375,0.43818475,0.62466625,0.609974,0.686821,funny
0.461965,0.44449375,0.63088125,0.65321925,0.679824,funny
0.46091825,0.446922,0.63002025,0.63816475,0.67411,funny
0.46583125,0.4467185,0.6197845,0.61002825,0.66726625,funny
0.48439425,0.458404,0.612175,0.5547415,0.65909,funny
0.5109465,0.488747,0.61165075,0.50070075,0.65030725,funny
0.526662,0.51914975,0.6132355,0.5378965,0.6517695,funny
0.529006,0.554784,0.6192205,0.6028005,0.655694,funny
0.51838575,0.576552,0.62045925,0.634443,0.6473025,funny
0.5068785,0.597013,0.614592,0.65771975,0.639465,funny
0.48631475,0.59700975,0.608893,0.67056425,0.635547,funny
0.46835875,0.5986815,0.60975925,0.62242,0.61471625,funny
0.46083775,0.59802025,0.609741,0.56518025,0.5812315,funny
0.452025,0.5795725,0.60366525,0.56629025,0.5599895,funny
0.4210345,0.5291305,0.6031915,0.6309675,0.567591,funny
0.39601925,0.4790465,0.61608125,0.70395575,0.581089,funny
0.40859575,0.4653725,0.62495075,0.73013525,0.596752,funny
0.43147625,0.484169,0.627066,0.73966125,0.61391775,funny
0.4654315,0.52070525,0.62396675,0.795298,0.623243,funny
0.5009575,0.5597935,0.61978825,0.857127,0.62839425,funny
0.4903745,0.554002,0.642502,0.88108275,0.65035975,funny
0.421162,0.51965575,0.659028,0.86273875,0.69858575,funny
0.370659,0.48443625,0.64342325,0.8219135,0.7364295,funny
0.37613575,0.464444,0.6245385,0.7627655,0.75185375,funny
0.4042435,0.46886725,0.61174925,0.74630075,0.75861825,funny
0.43300125,0.4925115,0.61412425,0.756593,0.77435075,funny
0.45211125,0.516542,0.62260675,0.7215825,0.779131,funny
0.4613085,0.527704,0.617202,0.65910175,0.76129975,funny
0.46638125,0.52053875,0.60505125,0.62363,0.74131825,funny
0.4661135,0.5016545,0.6028295,0.62985275,0.72156925,funny
0.4612575,0.4882755,0.608814,0.635937,0.6999735,funny
0.46367325,0.49828725,0.6142825,0.6475645,0.68437,funny
0.468409,0.50970775,0.61566675,0.65095675,0.66522175,funny
0.46733375,0.5080485,0.61483875,0.62023225,0.652436,funny
0.46454675,0.5021515,0.613606,0.615635,0.645721,funny
0.46645375,0.50351525,0.61671225,0.67069675,0.64168575,funny
0.472016,0.509089,0.62220225,0.694421,0.63945125,funny
0.4737595,0.50868475,0.61758,0.677783,0.64252625,funny
0.48464175,0.51916775,0.60853875,0.64804075,0.651442,funny
0.509598,0.52860125,0.6036085,0.6105545,0.65900275,funny
0.52962,0.5343395,0.603962,0.580169,0.6698885,funny
0.52025175,0.526112,0.6121615,0.58495975,0.68921025,funny
0.49177375,0.49439675,0.61391975,0.61020425,0.705499,funny
0.47036025,0.46557875,0.60967375,0.54884775,0.71261125,funny
0.46563175,0.44986,0.61239025,0.485573,0.70067875,funny
0.46379475,0.4337015,0.6171605,0.5061395,0.6840465,funny
0.4545825,0.42465675,0.61660275,0.492779,0.65995725,boring
0.4432565,0.4163015,0.61008375,0.4377655,0.64098975,boring
0.44253,0.423863,0.60921325,0.48750925,0.635622,boring
0.42779775,0.4201345,0.6319535,0.533247,0.66558275,boring
0.39693425,0.39606975,0.660864,0.532831,0.696096,boring
0.36609325,0.35335175,0.652716,0.53270775,0.72081725,boring
0.34082975,0.3125515,0.6334785,0.5308165,0.73685775,boring
0.32118375,0.28865075,0.6234255,0.577492,0.74012175,boring
0.30550475,0.2867255,0.62173475,0.5754675,0.7318385,boring
0.29967,0.29568775,0.61766875,0.430355,0.71650175,boring
0.3132895,0.316762,0.6038245,0.33184975,0.70609225,boring
0.36168925,0.339067,0.5906795,0.330125,0.70380425,boring
0.40608725,0.3577495,0.59088775,0.36367175,0.68865,boring
0.402351,0.3501215,0.59925975,0.346313,0.67937025,boring
0.38146425,0.34050125,0.599534,0.3051255,0.67409075,boring
0.36765875,0.3369415,0.591733,0.29131725,0.667608,boring
0.38804725,0.3609825,0.58887875,0.29608875,0.6639815,boring
0.42507075,0.4028855,0.58977825,0.3340955,0.6659355,boring
0.4554135,0.44299925,0.59815125,0.410739,0.6791885,boring
0.47645575,0.482813,0.6103695,0.450658,0.69504625,boring
0.479995,0.497569,0.61466125,0.49288725,0.7049355,boring
0.414831,0.4609135,0.6155965,0.47112925,0.654211,boring
0.40101625,0.4672905,0.61539,0.50896325,0.64970725,boring
0.39740475,0.4964735,0.61983,0.61593225,0.63989,boring
0.3865655,0.4967515,0.6264445,0.687474,0.63771025,boring
0.37639025,0.4627325,0.627954,0.7003015,0.65446325,boring
0.36686425,0.43384775,0.6225885,0.69866675,0.67817225,boring
0.35756425,0.4079165,0.61165325,0.698602,0.69399825,boring
0.343965,0.39879925,0.6115845,0.6807325,0.703481,boring
0.34840725,0.39417125,0.60919,0.62959725,0.71373925,boring
0.3682005,0.39420475,0.5959755,0.5534,0.7268065,boring
0.37015375,0.383899,0.5863125,0.529504,0.73287825,boring
0.3433905,0.35457725,0.587753,0.513672,0.72070775,boring
0.315249,0.320752,0.597725,0.46475375,0.70085,boring
0.307888,0.3028535,0.597332,0.39512475,0.6947995,boring
0.314774,0.30862825,0.59418825,0.3450705,0.7040465,boring
0.316572,0.31847425,0.5915935,0.34860275,0.71875675,boring
0.30909475,0.3304275,0.58948175,0.36863975,0.72494275,boring
0.3083605,0.354137,0.59159275,0.364111,0.72426125,boring
0.32783825,0.37091875,0.59331875,0.340943,0.71641475,boring
0.3408285,0.378754,0.5882325,0.3420775,0.7168445,boring
0.32158,0.35825275,0.58479375,0.3920405,0.72491975,boring
0.28832225,0.32672775,0.58899225,0.420982,0.73095275,boring
0.26923275,0.30911125,0.59453,0.43954725,0.73296175,boring
0.27656875,0.304904,0.59140025,0.4506475,0.71796125,boring
0.29697225,0.30378175,0.58879775,0.46502175,0.70211075,boring
0.32012875,0.3110685,0.5857525,0.50112375,0.6905885,boring
0.3326425,0.30715675,0.5865575,0.48670025,0.69445275,boring
0.33793125,0.31578725,0.60281025,0.42580675,0.71131875,boring
0.35141175,0.332445,0.6367325,0.391287,0.72434525,boring
0.374822,0.347451,0.64201725,0.4217795,0.7334345,boring
0.3871075,0.3431935,0.62372975,0.43598325,0.72812675,boring
0.3952845,0.33571275,0.61281575,0.414598,0.708393,boring
0.4072305,0.333047,0.6123505,0.397845,0.6807525,boring
0.41802875,0.3350585,0.6089915,0.45384475,0.6672685,boring
0.41493975,0.34004825,0.60544475,0.48640425,0.68421925,boring
0.412519,0.33722725,0.60572125,0.49330075,0.71236325,boring
0.41851025,0.35217075,0.60174825,0.50809375,0.73479,boring
0.42032025,0.36307525,0.600423,0.4904725,0.75444475,boring
0.417667,0.363064,0.60874225,0.43311875,0.76756075,boring
0.42217775,0.367246,0.607727,0.443861,0.7740295,boring
0.42499825,0.373217,0.5999505,0.460951,0.77080175,boring
0.422188,0.379665,0.5984785,0.51813,0.76154875,boring
0.39934775,0.376647,0.60219925,0.5831945,0.7597745,boring
0.36553875,0.36218425,0.60357175,0.559927,0.75258325,boring
0.33546175,0.337604,0.60300875,0.51908675,0.747972,boring
0.30817875,0.2991395,0.6030065,0.5834715,0.7391025,boring
0.27306975,0.24372025,0.60396,0.6543845,0.72070575,boring
0.2475425,0.19839525,0.59469825,0.611495,0.71917825,boring
0.23236925,0.17923475,0.583927,0.56691775,0.7116425,boring
0.225818,0.1771305,0.58271375,0.58031425,0.707364,boring
0.22824525,0.188654,0.5929235,0.54750175,0.70321225,boring
0.243117,0.20339575,0.5905965,0.506548,0.6947195,boring
0.25835775,0.20653675,0.58582775,0.531029,0.6891795,boring
0.26091625,0.20330475,0.584454,0.5423735,0.68930025,boring
0.273574,0.210644,0.58534925,0.484345,0.70242225,boring
0.2888015,0.22256725,0.5870145,0.44896,0.7279695,boring
0.3062755,0.23065,0.5843075,0.461382,0.7496465,boring
0.311659,0.222809,0.58868475,0.4707925,0.77135775,boring
0.31380575,0.22211125,0.5966565,0.4552265,0.77913475,boring
0.31496025,0.22040025,0.596791,0.450599,0.7849755,boring
0.3115255,0.2197095,0.59793325,0.43287375,0.77151275,boring
0.294826,0.2088335,0.6005705,0.412628,0.73758325,boring
0.28357275,0.21266625,0.598895,0.4150715,0.6951895,boring
0.274145,0.22145175,0.59821125,0.43528125,0.660699,boring
0.27091775,0.2408935,0.5982645,0.526901,0.64773425,boring
0.27546675,0.2528055,0.601754,0.56738925,0.66326425,boring
0.2883275,0.25912,0.6048135,0.47663225,0.68403225,boring
0.30115925,0.260699,0.598618,0.41875175,0.68403225,boring
0.3082915,0.2612165,0.5891255,0.51745475,0.65970075,boring
0.300532,0.252521,0.58926425,0.60595725,0.6403115,boring
0.2769535,0.2487535,0.592083,0.647053,0.64165275,boring
0.26038725,0.2527415,0.59446575,0.6561655,0.645654,boring
0.26500475,0.26549225,0.59920875,0.683828,0.648189,boring
0.27671675,0.270773,0.59650475,0.73938425,0.6565955,boring
0.279464,0.2569545,0.597507,0.7391545,0.66811325,boring
0.28385475,0.2425555,0.6007055,0.716218,0.67400025,boring
0.30152125,0.2486375,0.59907175,0.6942485,0.6726765,boring
0.32252275,0.26816675,0.5970375,0.69213975,0.678098,boring
0.3342735,0.27834475,0.6044675,0.67995475,0.681535,boring
0.3258965,0.27346075,0.6134745,0.64550575,0.685052,boring
0.32103125,0.27085175,0.632536,0.665234,0.689264,boring
0.32319875,0.28458525,0.64494225,0.65138425,0.70105875,boring
0.31697475,0.299117,0.63265975,0.62491575,0.7233915,boring
0.290774,0.29867125,0.6160135,0.589621,0.743534,boring
0.26179925,0.28770675,0.60477475,0.57949675,0.75463375,boring
0.24597575,0.2788485,0.6089565,0.620437,0.75157075,boring
0.2521175,0.2793115,0.624504,0.679317,0.74295325,boring
0.26669325,0.2828015,0.62640525,0.72342875,0.74486425,boring
0.27854475,0.27678,0.61146125,0.75497475,0.7512475,boring
0.27493825,0.25898275,0.607613,0.69953575,0.768751,boring
0.25898775,0.23267825,0.6136635,0.654319,0.79364325,boring
0.24619025,0.214704,0.60801375,0.60177975,0.80765125,boring
0.233318,0.20387425,0.61162425,0.54630275,0.8058015,boring
0.2295165,0.207531,0.61039725,0.5460185,0.79812575,boring
0.23458975,0.22124075,0.59959825,0.5568535,0.792524,boring
0.24387125,0.24574475,0.60095875,0.546105,0.776434,boring
0.24303525,0.25429575,0.6061125,0.53347225,0.77035675,boring
0.26086775,0.26787775,0.60351275,0.53271825,0.790742,boring
0.28512475,0.296856,0.6018915,0.55280525,0.80219175,boring
0.30502875,0.32576825,0.5993905,0.49219425,0.79977975,boring
0.3178095,0.338979,0.593832,0.43952825,0.7923575,boring
0.33091675,0.32703175,0.5946455,0.4582825,0.7863075,boring
0.33069975,0.29999325,0.6022945,0.4646905,0.77875225,boring
0.316003,0.26716,0.60651375,0.466255,0.76915425,boring
0.29778325,0.24089775,0.6063885,0.403871,0.75978825,boring
0.277125,0.2232305,0.6115945,0.39317075,0.74075325,boring
0.288893,0.22083975,0.62438475,0.47686375,0.713377,boring
0.29342025,0.22363375,0.6360925,0.56390525,0.6873555,boring
0.30743675,0.2329145,0.63411375,0.62595525,0.6741305,boring
0.33641025,0.25273125,0.627956,0.6050255,0.68324575,boring
0.369323,0.2639875,0.623219,0.51748575,0.680223,boring
0.39582875,0.27326925,0.6197765,0.4634045,0.681198,boring
0.41620525,0.278909,0.6236745,0.46143225,0.68575675,boring
0.433427,0.28492075,0.6234755,0.4344875,0.70978075,boring
0.450876,0.28949125,0.613481,0.4517475,0.73121625,boring
0.44740525,0.27873,0.60757925,0.48246725,0.7484555,boring
0.43339875,0.26774075,0.6097985,0.42536325,0.76309125,boring
0.423618,0.260669,0.60814625,0.40695625,0.774284,boring
0.42709325,0.25596325,0.60323275,0.40696775,0.776203,boring
0.4363835,0.2544185,0.6089015,0.437156,0.77078275,boring
0.44681475,0.26961725,0.62969325,0.507888,0.765417,boring
0.44974175,0.289677,0.655227,0.5653655,0.7630755,boring
0.44861125,0.3084815,0.650327,0.624948,0.76653475,boring
0.443952,0.31131225,0.6358865,0.66022975,0.768189,boring
0.4377055,0.294631,0.628551,0.6603905,0.770254,boring
0.459994,0.287783,0.620616,0.63110325,0.766557,boring
0.49113,0.2985735,0.6168215,0.608692,0.76274975,boring
0.52261025,0.334204,0.62687925,0.6228105,0.764153,boring
0.52628375,0.35681225,0.630332,0.69610675,0.77424475,boring
0.46269275,0.32408775,0.642866,0.739433,0.79721225,boring
0.3638835,0.2940285,0.6614305,0.72029775,0.812918,boring
0.31589625,0.28571,0.64939475,0.662362,0.8194675,boring
0.303737,0.2735035,0.6317055,0.5901745,0.82168425,boring
0.28434975,0.25333875,0.6241905,0.58416775,0.80554775,boring
0.2684385,0.2335165,0.61718925,0.6784715,0.78033475,boring
0.25660575,0.216867,0.61934075,0.70516675,0.76699575,boring
0.2531095,0.2118015,0.6284425,0.667127,0.763653,boring
0.260233,0.21064875,0.623395,0.5889015,0.75617625,boring
0.27584525,0.22217175,0.61593025,0.50383575,0.7200815,boring
0.2805235,0.229733,0.61549825,0.494071,0.69980325,boring
0.28635275,0.24765875,0.61793725,0.53875475,0.68616175,boring
0.29056225,0.2675585,0.62157625,0.60233175,0.667969,boring
0.3073325,0.2790615,0.627088,0.66628825,0.64925775,boring
0.31537175,0.271477,0.6305225,0.68198175,0.649701,boring
0.33602175,0.2695015,0.6290335,0.60679175,0.66508325,boring
0.3591175,0.27489275,0.618141,0.5341565,0.67968025,boring
0.379975,0.28453325,0.612195,0.55228175,0.68970275,boring
0.39666,0.3034685,0.61441425,0.6358875,0.6898955,boring
0.40565,0.31894875,0.6122725,0.67268475,0.67947,boring
0.40824725,0.31603875,0.6066235,0.72597975,0.67074275,boring
0.41078875,0.3029865,0.60746875,0.78757525,0.65927925,boring
0.40533325,0.29139175,0.6064285,0.80556225,0.65606175,boring
0.39791825,0.27765725,0.607336,0.79736125,0.6443595,boring
0.380622,0.2583745,0.61362675,0.75465175,0.630284,boring
0.357677,0.239386,0.6160485,0.71193325,0.620817,boring
0.3293485,0.22935625,0.620064,0.65832075,0.61240675,boring
0.30640175,0.22093975,0.627597,0.60847575,0.6139655,boring
0.29891275,0.22253675,0.62992575,0.560504,0.63889075,boring
0.311439,0.228012,0.6241555,0.55577,0.662853,boring
0.33432125,0.2375005,0.621407,0.535103,0.6662845,boring
0.34753525,0.25103,0.61745325,0.476055,0.65455825,boring
0.35153075,0.27846425,0.61386925,0.48861025,0.64130975,boring
0.3335065,0.286892,0.61365875,0.48522075,0.636268,boring
0.30475325,0.2769395,0.61183875,0.495006,0.62745825,boring
0.2744875,0.26006975,0.61665925,0.512224,0.63254425,boring
0.24533875,0.2253525,0.620481,0.54737525,0.63420025,boring
0.2360585,0.20485775,0.61577325,0.6470495,0.64861075,boring
0.24800525,0.19761625,0.61423875,0.71361025,0.6711215,boring
0.2645035,0.2133425,0.62260325,0.75339375,0.663975,boring
0.2772025,0.24102025,0.62506425,0.7428745,0.63880675,boring
0.2852135,0.26563825,0.615896,0.68264525,0.63344925,boring
0.3007065,0.28547425,0.60874925,0.6534245,0.66281425,boring
0.31638475,0.28701025,0.6077975,0.615416,0.69524,boring
0.32340025,0.2721285,0.61201875,0.60935275,0.704808,boring
0.3222645,0.2557365,0.6128055,0.57086825,0.708064,boring
0.33487375,0.251884,0.618885,0.4916745,0.7016105,boring
0.3635995,0.25147425,0.62804075,0.41550575,0.6968145,boring
0.39820375,0.2587655,0.62672125,0.42314625,0.68645275,boring
0.42494425,0.27150775,0.62199925,0.5073085,0.663435,boring
0.425042,0.274204,0.623051,0.55555,0.62083725,boring
0.41942325,0.26437825,0.620091,0.6043235,0.583092,boring
0.42838525,0.25885975,0.6299395,0.65561425,0.59525525,boring
0.44868975,0.2651485,0.644119,0.67043775,0.65146425,boring
0.44606825,0.26389925,0.642142,0.6829945,0.687867,boring
0.402048,0.2355825,0.63533025,0.68764325,0.68508425,boring
0.36318775,0.22360225,0.62802325,0.6725245,0.66557575,boring
0.3574855,0.238469,0.62226125,0.64149,0.6444495,boring
0.37139175,0.26267875,0.61828,0.60404225,0.628387,boring
0.38399675,0.28454375,0.614734,0.6002435,0.61956975,boring
0.37976725,0.29086075,0.615132,0.5838385,0.627056,boring
0.3746955,0.293498,0.61415975,0.557732,0.636238,boring
0.36888825,0.2843615,0.608777,0.60831825,0.6401145,boring
0.3724635,0.282324,0.6084895,0.71167525,0.6419305,boring
0.38938675,0.28686725,0.60953525,0.696688,0.654148,boring
0.4082555,0.299902,0.6066705,0.6442575,0.67081275,boring
0.4089205,0.3060605,0.612059,0.64200225,0.676831,boring
0.39375075,0.30320475,0.623742,0.66028675,0.64232775,boring
0.3799505,0.2998235,0.6298965,0.62354775,0.59630475,boring
0.3974965,0.32076225,0.62438475,0.558662,0.58255425,boring
0.41238025,0.33760575,0.6127525,0.47817125,0.59820625,boring
0.418824,0.3377305,0.60737975,0.4285595,0.623688,boring
0.43766925,0.3482355,0.60795125,0.46111825,0.6505195,boring
0.46035725,0.353084,0.618794,0.519006,0.6802975,boring
0.47742425,0.3534535,0.64305625,0.5390385,0.69916225,boring
0.473803,0.361443,0.6529535,0.5584825,0.70752125,boring
0.45719,0.36111925,0.642456,0.55088375,0.7145505,boring
0.45422775,0.36117825,0.63824975,0.53627225,0.71590775,boring
0.457151,0.35471025,0.6294575,0.54407075,0.71071475,boring
0.46898875,0.3557805,0.62029675,0.480952,0.70805975,boring
0.47316625,0.36618475,0.6140235,0.45562525,0.71529675,boring
0.46636175,0.37342975,0.6087355,0.486978,0.71807675,boring
0.4421885,0.36534675,0.6082865,0.520958,0.723968,boring
0.40687625,0.3435325,0.61299525,0.5422985,0.714237,boring
0.3811555,0.323278,0.61292575,0.5244965,0.69738,boring
0.376131,0.31518675,0.622735,0.56333,0.6972065,boring
0.37323325,0.31706,0.661386,0.618993,0.708378,boring
0.3656585,0.327877,0.66933125,0.64765975,0.7154205,boring
0.35552,0.32828575,0.64738675,0.61875675,0.70370575,boring
0.357899,0.31122675,0.6258655,0.59633575,0.6938455,boring
0.358597,0.2911545,0.61188875,0.607189,0.70029475,boring
0.37320575,0.2756115,0.6109325,0.58036025,0.6996905,boring
0.401314,0.2673605,0.61541025,0.52165925,0.689364,boring
0.4342495,0.26977475,0.61314,0.45320875,0.68131825,boring
0.46083225,0.27284125,0.60872075,0.4077985,0.68081725,boring
0.44462975,0.2689115,0.6079605,0.4449215,0.683812,boring
0.40713075,0.2593575,0.6140685,0.52327325,0.6722315,boring
0.361951,0.2473235,0.621801,0.62601225,0.65198625,boring
0.322813,0.22573625,0.625332,0.67303675,0.6313555,boring
0.29269625,0.2140205,0.625438,0.6622375,0.6241045,boring
0.2794565,0.20987175,0.613681,0.65109725,0.614069,boring
0.269689,0.20656125,0.60494375,0.6531535,0.599289,boring
0.25542575,0.20965,0.6124485,0.64259875,0.56465275,boring
0.247541,0.21119975,0.62230125,0.59363975,0.537731,boring
0.25144125,0.219273,0.620567,0.58778725,0.5210255,boring
